IDCIDADE,NOME,UF
1066,Senador Sá,CE
1067,Sobral,CE
1068,Solonópole,CE
1069,Tabuleiro do Norte,CE
1070,Tamboril,CE
1071,Tarrafas,CE
1072,Tauá,CE
1073,Tejuçuoca,CE
1074,Tianguá,CE
1075,Trairi,CE
1076,Tururu,CE
1077,Ubajara,CE
1078,Umari,CE
1079,Umirim,CE
1080,Uruburetama,CE
1081,Uruoca,CE
1082,Varjota,CE
1083,Várzea Alegre,CE
1084,Viçosa do Ceará,CE
1085,Acari,RN
1086,Açu,RN
1087,Afonso Bezerra,RN
1088,Água Nova,RN
1089,Alexandria,RN
1090,Almino Afonso,RN
1091,Alto do Rodrigues,RN
1092,Angicos,RN
1093,Antônio Martins,RN
1094,Apodi,RN
1095,Areia Branca,RN
1096,Arês,RN
1097,Augusto Severo,RN
1098,Baía Formosa,RN
1099,Baraúna,RN
1100,Barcelona,RN
1101,Bento Fernandes,RN
1102,Bodó,RN
1103,Bom Jesus,RN
1104,Brejinho,RN
1105,Caiçara do Norte,RN
1106,Caiçara do Rio do Vento,RN
1107,Caicó,RN
1108,Campo Redondo,RN
1109,Canguaretama,RN
1110,Caraúbas,RN
1111,Carnaúba dos Dantas,RN
1112,Carnaubais,RN
1113,Ceará-Mirim,RN
1114,Cerro Corá,RN
1115,Coronel Ezequiel,RN
1116,Coronel João Pessoa,RN
1117,Cruzeta,RN
1118,Currais Novos,RN
1119,Doutor Severiano,RN
1120,Parnamirim,RN
1121,Encanto,RN
1122,Equador,RN
1123,Espírito Santo,RN
1124,Extremoz,RN
1125,Felipe Guerra,RN
1126,Fernando Pedroza,RN
1127,Florânia,RN
1128,Francisco Dantas,RN
1129,Frutuoso Gomes,RN
1130,Galinhos,RN
1131,Goianinha,RN
1132,Governador Dix-Sept Rosado,RN
1133,Grossos,RN
1134,Guamaré,RN
1135,Ielmo Marinho,RN
1136,Ipanguaçu,RN
1137,Ipueira,RN
1138,Itajá,RN
1139,Itaú,RN
1140,Jaçanã,RN
1141,Jandaíra,RN
1142,Janduís,RN
1143,Januário Cicco,RN
1144,Japi,RN
1145,Jardim de Angicos,RN
1146,Jardim de Piranhas,RN
1147,Jardim do Seridó,RN
1148,João Câmara,RN
1149,João Dias,RN
1150,José da Penha,RN
1151,Jucurutu,RN
1152,Jundiá,RN
1153,Lagoa d Anta,RN
1154,Lagoa de Pedras,RN
1155,Lagoa de Velhos,RN
1156,Lagoa Nova,RN
1157,Lagoa Salgada,RN
1158,Lajes,RN
1159,Lajes Pintadas,RN
1160,Lucrécia,RN
1161,Luís Gomes,RN
1162,Macaíba,RN
1163,Macau,RN
1164,Major Sales,RN
1165,Marcelino Vieira,RN
1166,Martins,RN
1167,Maxaranguape,RN
1168,Messias Targino,RN
1169,Montanhas,RN
1170,Monte Alegre,RN
1171,Monte das Gameleiras,RN
1172,Mossoró,RN
1173,Natal,RN
1174,Nísia Floresta,RN
1175,Nova Cruz,RN
1176,Olho-d Água do Borges,RN
1177,Ouro Branco,RN
1178,Paraná,RN
1179,Paraú,RN
1180,Parazinho,RN
1181,Parelhas,RN
1182,Rio do Fogo,RN
1183,Passa e Fica,RN
1184,Passagem,RN
1185,Patu,RN
1186,Santa Maria,RN
1187,Pau dos Ferros,RN
1188,Pedra Grande,RN
1189,Pedra Preta,RN
1190,Pedro Avelino,RN
1191,Pedro Velho,RN
1192,Pendências,RN
1193,Pilões,RN
1194,Poço Branco,RN
1195,Portalegre,RN
1196,Porto do Mangue,RN
1197,Presidente Juscelino,RN
1198,Pureza,RN
1199,Rafael Fernandes,RN
1200,Rafael Godeiro,RN
1201,Riacho da Cruz,RN
1202,Riacho de Santana,RN
1203,Riachuelo,RN
1204,Rodolfo Fernandes,RN
1205,Tibau,RN
1206,Ruy Barbosa,RN
1207,Santa Cruz,RN
1208,Santana do Matos,RN
1209,Santana do Seridó,RN
1210,Santo Antônio,RN
1211,São Bento do Norte,RN
1212,São Bento do Trairí,RN
1213,São Fernando,RN
1214,São Francisco do Oeste,RN
1215,São Gonçalo do Amarante,RN
1216,São João do Sabugi,RN
1217,São José de Mipibu,RN
1218,São José do Campestre,RN
1219,São José do Seridó,RN
1220,São Miguel,RN
1221,São Miguel do Gostoso,RN
1222,São Paulo do Potengi,RN
1223,São Pedro,RN
1224,São Rafael,RN
1225,São Tomé,RN
1226,São Vicente,RN
1227,Senador Elói de Souza,RN
1228,Senador Georgino Avelino,RN
1229,Serra de São Bento,RN
1230,Serra do Mel,RN
1231,Serra Negra do Norte,RN
1232,Serrinha,RN
1233,Serrinha dos Pintos,RN
1234,Severiano Melo,RN
1235,Sítio Novo,RN
1236,Taboleiro Grande,RN
1237,Taipu,RN
1238,Tangará,RN
1239,Tenente Ananias,RN
1240,Tenente Laurentino Cruz,RN
1241,Tibau do Sul,RN
1242,Timbaúba dos Batistas,RN
1243,Touros,RN
1244,Triunfo Potiguar,RN
1245,Umarizal,RN
1246,Upanema,RN
1247,Várzea,RN
1248,Venha-Ver,RN
1249,Vera Cruz,RN
1250,Viçosa,RN
1251,Vila Flor,RN
1252,Água Branca,PB
1253,Aguiar,PB
1254,Alagoa Grande,PB
1255,Alagoa Nova,PB
1256,Alagoinha,PB
1257,Alcantil,PB
1258,Algodão de Jandaíra,PB
1259,Alhandra,PB
1260,São João do Rio do Peixe,PB
1261,Amparo,PB
1262,Aparecida,PB
1263,Araçagi,PB
1264,Arara,PB
1265,Araruna,PB
1266,Areia,PB
1267,Areia de Baraúnas,PB
1268,Areial,PB
1269,Aroeiras,PB
1270,Assunção,PB
1271,Baía da Traição,PB
1272,Bananeiras,PB
1273,Baraúna,PB
1274,Barra de Santana,PB
1275,Barra de Santa Rosa,PB
1276,Barra de São Miguel,PB
1277,Bayeux,PB
1278,Belém,PB
1279,Belém do Brejo do Cruz,PB
1280,Bernardino Batista,PB
1281,Boa Ventura,PB
1282,Boa Vista,PB
1283,Bom Jesus,PB
1284,Bom Sucesso,PB
1285,Bonito de Santa Fé,PB
1286,Boqueirão,PB
1287,Igaracy,PB
1288,Borborema,PB
1289,Brejo do Cruz,PB
1290,Brejo dos Santos,PB
1291,Caaporã,PB
1292,Cabaceiras,PB
1293,Cabedelo,PB
1294,Cachoeira dos Índios,PB
1295,Cacimba de Areia,PB
1296,Cacimba de Dentro,PB
1297,Cacimbas,PB
1298,Caiçara,PB
1299,Cajazeiras,PB
1300,Cajazeirinhas,PB
1301,Caldas Brandão,PB
1302,Camalaú,PB
1303,Campina Grande,PB
1304,Capim,PB
1305,Caraúbas,PB
1306,Carrapateira,PB
1307,Casserengue,PB
1308,Catingueira,PB
1309,Catolé do Rocha,PB
1310,Caturité,PB
1311,Conceição,PB
1312,Condado,PB
1313,Conde,PB
1314,Congo,PB
1315,Coremas,PB
1316,Coxixola,PB
1317,Cruz do Espírito Santo,PB
1318,Cubati,PB
1319,Cuité,PB
1320,Cuitegi,PB
1321,Cuité de Mamanguape,PB
1322,Curral de Cima,PB
1323,Curral Velho,PB
1324,Damião,PB
1325,Desterro,PB
1326,Vista Serrana,PB
1327,Diamante,PB
1328,Dona Inês,PB
1329,Duas Estradas,PB
1330,Emas,PB
1331,Esperança,PB
1332,Fagundes,PB
1333,Frei Martinho,PB
1334,Gado Bravo,PB
1335,Guarabira,PB
1336,Gurinhém,PB
1337,Gurjão,PB
1338,Ibiara,PB
1339,Imaculada,PB
1340,Ingá,PB
1341,Itabaiana,PB
1342,Itaporanga,PB
1343,Itapororoca,PB
1344,Itatuba,PB
1345,Jacaraú,PB
1346,Jericó,PB
1347,João Pessoa,PB
1348,Juarez Távora,PB
1349,Juazeirinho,PB
1350,Junco do Seridó,PB
1351,Juripiranga,PB
1352,Juru,PB
1353,Lagoa,PB
1354,Lagoa de Dentro,PB
1355,Lagoa Seca,PB
1356,Lastro,PB
1357,Livramento,PB
1358,Logradouro,PB
1359,Lucena,PB
1360,Mãe d Água,PB
1361,Malta,PB
1362,Mamanguape,PB
1363,Manaíra,PB
1364,Marcação,PB
1365,Mari,PB
1366,Marizópolis,PB
1367,Massaranduba,PB
1368,Mataraca,PB
1369,Matinhas,PB
1370,Mato Grosso,PB
1371,Maturéia,PB
1372,Mogeiro,PB
1373,Montadas,PB
1374,Monte Horebe,PB
1375,Monteiro,PB
1376,Mulungu,PB
1377,Natuba,PB
1378,Nazarezinho,PB
1379,Nova Floresta,PB
1380,Nova Olinda,PB
1381,Nova Palmeira,PB
1382,Olho d Água,PB
1383,Olivedos,PB
1384,Ouro Velho,PB
1385,Parari,PB
1386,Passagem,PB
1387,Patos,PB
1388,Paulista,PB
1389,Pedra Branca,PB
1390,Pedra Lavrada,PB
1391,Pedras de Fogo,PB
1392,Piancó,PB
1393,Picuí,PB
1394,Pilar,PB
1395,Pilões,PB
1396,Pilõezinhos,PB
1397,Pirpirituba,PB
1398,Pitimbu,PB
1399,Pocinhos,PB
1400,Poço Dantas,PB
1401,Poço de José de Moura,PB
1402,Pombal,PB
1403,Prata,PB
1404,Princesa Isabel,PB
1405,Puxinanã,PB
1406,Queimadas,PB
1407,Quixabá,PB
1408,Remígio,PB
1409,Pedro Régis,PB
1410,Riachão,PB
1411,Riachão do Bacamarte,PB
1412,Riachão do Poço,PB
1413,Riacho de Santo Antônio,PB
1414,Riacho dos Cavalos,PB
1415,Rio Tinto,PB
1416,Salgadinho,PB
1417,Salgado de São Félix,PB
1418,Santa Cecília,PB
1419,Santa Cruz,PB
1420,Santa Helena,PB
1421,Santa Inês,PB
1422,Santa Luzia,PB
1423,Santana de Mangueira,PB
1424,Santana dos Garrotes,PB
1425,Joca Claudino,PB
1426,Santa Rita,PB
1427,Santa Teresinha,PB
1428,Santo André,PB
1429,São Bento,PB
1430,São Bentinho,PB
1431,São Domingos do Cariri,PB
1432,São Domingos,PB
1433,São Francisco,PB
1434,São João do Cariri,PB
1435,São João do Tigre,PB
1436,São José da Lagoa Tapada,PB
1437,São José de Caiana,PB
1438,São José de Espinharas,PB
1439,São José dos Ramos,PB
1440,São José de Piranhas,PB
1441,São José de Princesa,PB
1442,São José do Bonfim,PB
1443,São José do Brejo do Cruz,PB
1444,São José do Sabugi,PB
1445,São José dos Cordeiros,PB
1446,São Mamede,PB
1447,São Miguel de Taipu,PB
1448,São Sebastião de Lagoa de Roça,PB
1449,São Sebastião do Umbuzeiro,PB
1450,Sapé,PB
1451,Seridó,PB
1452,Serra Branca,PB
1453,Serra da Raiz,PB
1454,Serra Grande,PB
1455,Serra Redonda,PB
1456,Serraria,PB
1457,Sertãozinho,PB
1458,Sobrado,PB
1459,Solânea,PB
1460,Soledade,PB
1461,Sossêgo,PB
1462,Sousa,PB
1463,Sumé,PB
1464,Tacima,PB
1465,Taperoá,PB
1466,Tavares,PB
1467,Teixeira,PB
1468,Tenório,PB
1469,Triunfo,PB
1470,Uiraúna,PB
1471,Umbuzeiro,PB
1472,Várzea,PB
1473,Vieirópolis,PB
1474,Zabelê,PB
1475,Abreu e Lima,PE
1476,Afogados da Ingazeira,PE
1477,Afrânio,PE
1478,Agrestina,PE
1479,Água Preta,PE
1480,Águas Belas,PE
1481,Alagoinha,PE
1482,Aliança,PE
1483,Altinho,PE
1484,Amaraji,PE
1485,Angelim,PE
1486,Araçoiaba,PE
1487,Araripina,PE
1488,Arcoverde,PE
1489,Barra de Guabiraba,PE
1490,Barreiros,PE
1491,Belém de Maria,PE
1492,Belém do São Francisco,PE
1493,Belo Jardim,PE
1494,Betânia,PE
1495,Bezerros,PE
1496,Bodocó,PE
1497,Bom Conselho,PE
1498,Bom Jardim,PE
1499,Bonito,PE
1500,Brejão,PE
1501,Brejinho,PE
1502,Brejo da Madre de Deus,PE
1503,Buenos Aires,PE
1504,Buíque,PE
1505,Cabo de Santo Agostinho,PE
1506,Cabrobó,PE
1507,Cachoeirinha,PE
1508,Caetés,PE
1509,Calçado,PE
1510,Calumbi,PE
1511,Camaragibe,PE
1512,Camocim de São Félix,PE
1513,Camutanga,PE
1514,Canhotinho,PE
1515,Capoeiras,PE
1516,Carnaíba,PE
1517,Carnaubeira da Penha,PE
1518,Carpina,PE
1519,Caruaru,PE
1520,Casinhas,PE
1521,Catende,PE
1522,Cedro,PE
1523,Chã de Alegria,PE
1524,Chã Grande,PE
1525,Condado,PE
1526,Correntes,PE
1527,Cortês,PE
1528,Cumaru,PE
1529,Cupira,PE
1530,Custódia,PE
1531,Dormentes,PE
1532,Escada,PE
1533,Exu,PE
1534,Feira Nova,PE
1535,Fernando de Noronha,PE
1536,Ferreiros,PE
1537,Flores,PE
1538,Floresta,PE
1539,Frei Miguelinho,PE
1540,Gameleira,PE
1541,Garanhuns,PE
1542,Glória do Goitá,PE
1543,Goiana,PE
1544,Granito,PE
1545,Gravatá,PE
1546,Iati,PE
1547,Ibimirim,PE
1548,Ibirajuba,PE
1549,Igarassu,PE
1550,Iguaraci,PE
1551,Inajá,PE
1552,Ingazeira,PE
1553,Ipojuca,PE
1554,Ipubi,PE
1555,Itacuruba,PE
1556,Itaíba,PE
1557,Ilha de Itamaracá,PE
1558,Itambé,PE
1559,Itapetim,PE
1560,Itapissuma,PE
1561,Itaquitinga,PE
1562,Jaboatão dos Guararapes,PE
1563,Jaqueira,PE
1564,Jataúba,PE
1565,Jatobá,PE
1566,João Alfredo,PE
1567,Joaquim Nabuco,PE
1568,Jucati,PE
1569,Jupi,PE
1570,Jurema,PE
1571,Lagoa do Carro,PE
1572,Lagoa de Itaenga,PE
1573,Lagoa do Ouro,PE
1574,Lagoa dos Gatos,PE
1575,Lagoa Grande,PE
1576,Lajedo,PE
1577,Limoeiro,PE
1578,Macaparana,PE
1579,Machados,PE
1580,Manari,PE
1581,Maraial,PE
1582,Mirandiba,PE
1583,Moreno,PE
1584,Nazaré da Mata,PE
1585,Olinda,PE
1586,Orobó,PE
1587,Orocó,PE
1588,Ouricuri,PE
1589,Palmares,PE
1590,Palmeirina,PE
1591,Panelas,PE
1592,Paranatama,PE
1593,Parnamirim,PE
1594,Passira,PE
1595,Paudalho,PE
1596,Paulista,PE
1597,Pedra,PE
1598,Pesqueira,PE
1599,Petrolândia,PE
1600,Petrolina,PE
1601,Poção,PE
1602,Pombos,PE
1603,Primavera,PE
1604,Quipapá,PE
1605,Quixaba,PE
1606,Recife,PE
1607,Riacho das Almas,PE
1608,Ribeirão,PE
1609,Rio Formoso,PE
1610,Sairé,PE
1611,Salgadinho,PE
1612,Salgueiro,PE
1613,Saloá,PE
1614,Sanharó,PE
1615,Santa Cruz,PE
1616,Santa Cruz da Baixa Verde,PE
1617,Santa Cruz do Capibaribe,PE
1618,Santa Filomena,PE
1619,Santa Maria da Boa Vista,PE
1620,Santa Maria do Cambucá,PE
1621,Santa Terezinha,PE
1622,São Benedito do Sul,PE
1623,São Bento do Una,PE
1624,São Caitano,PE
1625,São João,PE
1626,São Joaquim do Monte,PE
1627,São José da Coroa Grande,PE
1628,São José do Belmonte,PE
1629,São José do Egito,PE
1630,São Lourenço da Mata,PE
1631,São Vicente Ferrer,PE
1632,Serra Talhada,PE
1633,Serrita,PE
1634,Sertânia,PE
1635,Sirinhaém,PE
1636,Moreilândia,PE
1637,Solidão,PE
1638,Surubim,PE
1639,Tabira,PE
1640,Tacaimbó,PE
1641,Tacaratu,PE
1642,Tamandaré,PE
1643,Taquaritinga do Norte,PE
1644,Terezinha,PE
1645,Terra Nova,PE
1646,Timbaúba,PE
1647,Toritama,PE
1648,Tracunhaém,PE
1649,Trindade,PE
1650,Triunfo,PE
1651,Tupanatinga,PE
1652,Tuparetama,PE
1653,Venturosa,PE
1654,Verdejante,PE
1655,Vertente do Lério,PE
1656,Vertentes,PE
1657,Vicência,PE
1658,Vitória de Santo Antão,PE
1659,Xexéu,PE
1660,Água Branca,AL
1661,Anadia,AL
1662,Arapiraca,AL
1663,Atalaia,AL
1664,Barra de Santo Antônio,AL
1665,Barra de São Miguel,AL
1666,Batalha,AL
1667,Belém,AL
1668,Belo Monte,AL
1669,Boca da Mata,AL
1670,Branquinha,AL
1671,Cacimbinhas,AL
1672,Cajueiro,AL
1673,Campestre,AL
1674,Campo Alegre,AL
1675,Campo Grande,AL
1676,Canapi,AL
1677,Capela,AL
1678,Carneiros,AL
1679,Chã Preta,AL
1680,Coité do Nóia,AL
1681,Colônia Leopoldina,AL
1682,Coqueiro Seco,AL
1683,Coruripe,AL
1684,Craíbas,AL
1685,Delmiro Gouveia,AL
1686,Dois Riachos,AL
1687,Estrela de Alagoas,AL
1688,Feira Grande,AL
1689,Feliz Deserto,AL
1690,Flexeiras,AL
1691,Girau do Ponciano,AL
1692,Ibateguara,AL
1693,Igaci,AL
1694,Igreja Nova,AL
1695,Inhapi,AL
1696,Jacaré dos Homens,AL
1697,Jacuípe,AL
1698,Japaratinga,AL
1699,Jaramataia,AL
1700,Jequiá da Praia,AL
1701,Joaquim Gomes,AL
1702,Jundiá,AL
1703,Junqueiro,AL
1704,Lagoa da Canoa,AL
1705,Limoeiro de Anadia,AL
1706,Maceió,AL
1707,Major Isidoro,AL
1708,Maragogi,AL
1709,Maravilha,AL
1710,Marechal Deodoro,AL
1711,Maribondo,AL
1712,Mar Vermelho,AL
1713,Mata Grande,AL
1714,Matriz de Camaragibe,AL
1715,Messias,AL
1716,Minador do Negrão,AL
1717,Monteirópolis,AL
1718,Murici,AL
1719,Novo Lino,AL
1720,Olho d Água das Flores,AL
1721,Olho d Água do Casado,AL
1722,Olho d Água Grande,AL
1723,Olivença,AL
1724,Ouro Branco,AL
1725,Palestina,AL
1726,Palmeira dos Índios,AL
1727,Pão de Açúcar,AL
1728,Pariconha,AL
1729,Paripueira,AL
1730,Passo de Camaragibe,AL
1731,Paulo Jacinto,AL
1732,Penedo,AL
1733,Piaçabuçu,AL
1734,Pilar,AL
1735,Pindoba,AL
1736,Piranhas,AL
1737,Poço das Trincheiras,AL
1738,Porto Calvo,AL
1739,Porto de Pedras,AL
1740,Porto Real do Colégio,AL
1741,Quebrangulo,AL
1742,Rio Largo,AL
1743,Roteiro,AL
1744,Santa Luzia do Norte,AL
1745,Santana do Ipanema,AL
1746,Santana do Mundaú,AL
1747,São Brás,AL
1748,São José da Laje,AL
1749,São José da Tapera,AL
1750,São Luís do Quitunde,AL
1751,São Miguel dos Campos,AL
1752,São Miguel dos Milagres,AL
1753,São Sebastião,AL
1754,Satuba,AL
1755,Senador Rui Palmeira,AL
1756,Tanque d Arca,AL
1757,Taquarana,AL
1758,Teotônio Vilela,AL
1759,Traipu,AL
1760,União dos Palmares,AL
1761,Viçosa,AL
1762,Amparo de São Francisco,SE
1763,Aquidabã,SE
1764,Aracaju,SE
1765,Arauá,SE
1766,Areia Branca,SE
1767,Barra dos Coqueiros,SE
1768,Boquim,SE
1769,Brejo Grande,SE
1770,Campo do Brito,SE
1771,Canhoba,SE
1772,Canindé de São Francisco,SE
1773,Capela,SE
1774,Carira,SE
1775,Carmópolis,SE
1776,Cedro de São João,SE
1777,Cristinápolis,SE
1778,Cumbe,SE
1779,Divina Pastora,SE
1780,Estância,SE
1781,Feira Nova,SE
1782,Frei Paulo,SE
1783,Gararu,SE
1784,General Maynard,SE
1785,Gracho Cardoso,SE
1786,Ilha das Flores,SE
1787,Indiaroba,SE
1788,Itabaiana,SE
1789,Itabaianinha,SE
1790,Itabi,SE
1791,Itaporanga d Ajuda,SE
1792,Japaratuba,SE
1793,Japoatã,SE
1794,Lagarto,SE
1795,Laranjeiras,SE
1796,Macambira,SE
1797,Malhada dos Bois,SE
1798,Malhador,SE
1799,Maruim,SE
1800,Moita Bonita,SE
1801,Monte Alegre de Sergipe,SE
1802,Muribeca,SE
1803,Neópolis,SE
1804,Nossa Senhora Aparecida,SE
1805,Nossa Senhora da Glória,SE
1806,Nossa Senhora das Dores,SE
1807,Nossa Senhora de Lourdes,SE
1808,Nossa Senhora do Socorro,SE
1809,Pacatuba,SE
1810,Pedra Mole,SE
1811,Pedrinhas,SE
1812,Pinhão,SE
1813,Pirambu,SE
1814,Poço Redondo,SE
1815,Poço Verde,SE
1816,Porto da Folha,SE
1817,Propriá,SE
1818,Riachão do Dantas,SE
1819,Riachuelo,SE
1820,Ribeirópolis,SE
1821,Rosário do Catete,SE
1822,Salgado,SE
1823,Santa Luzia do Itanhy,SE
1824,Santana do São Francisco,SE
1825,Santa Rosa de Lima,SE
1826,Santo Amaro das Brotas,SE
1827,São Cristóvão,SE
1828,São Domingos,SE
1829,São Francisco,SE
1830,São Miguel do Aleixo,SE
1831,Simão Dias,SE
1832,Siriri,SE
1833,Telha,SE
1834,Tobias Barreto,SE
1835,Tomar do Geru,SE
1836,Umbaúba,SE
1837,Abaíra,BA
1838,Abaré,BA
1839,Acajutiba,BA
1840,Adustina,BA
1841,Água Fria,BA
1842,Érico Cardoso,BA
1843,Aiquara,BA
1844,Alagoinhas,BA
1845,Alcobaça,BA
1846,Almadina,BA
1847,Amargosa,BA
1848,Amélia Rodrigues,BA
1849,América Dourada,BA
1850,Anagé,BA
1851,Andaraí,BA
1852,Andorinha,BA
1853,Angical,BA
1854,Anguera,BA
1855,Antas,BA
1856,Antônio Cardoso,BA
1857,Antônio Gonçalves,BA
1858,Aporá,BA
1859,Apuarema,BA
1860,Aracatu,BA
1861,Araças,BA
1862,Araci,BA
1863,Aramari,BA
1864,Arataca,BA
1865,Aratuípe,BA
1866,Aurelino Leal,BA
1867,Baianópolis,BA
1868,Baixa Grande,BA
1869,Banzaê,BA
1870,Barra,BA
1871,Barra da Estiva,BA
1872,Barra do Choça,BA
1873,Barra do Mendes,BA
1874,Barra do Rocha,BA
1875,Barreiras,BA
1876,Barro Alto,BA
1877,Barrocas,BA
1878,Barro Preto,BA
1879,Belmonte,BA
1880,Belo Campo,BA
1881,Biritinga,BA
1882,Boa Nova,BA
1883,Boa Vista do Tupim,BA
1884,Bom Jesus da Lapa,BA
1885,Bom Jesus da Serra,BA
1886,Boninal,BA
1887,Bonito,BA
1888,Boquira,BA
1889,Botuporã,BA
1890,Brejões,BA
1891,Brejolândia,BA
1892,Brotas de Macaúbas,BA
1893,Brumado,BA
1894,Buerarema,BA
1895,Buritirama,BA
1896,Caatiba,BA
1897,Cabaceiras do Paraguaçu,BA
1898,Cachoeira,BA
1899,Caculé,BA
1900,Caém,BA
1901,Caetanos,BA
1902,Caetité,BA
1903,Cafarnaum,BA
1904,Cairu,BA
1905,Caldeirão Grande,BA
1906,Camacan,BA
1907,Camaçari,BA
1908,Camamu,BA
1909,Campo Alegre de Lourdes,BA
1910,Campo Formoso,BA
1911,Canápolis,BA
1912,Canarana,BA
1913,Canavieiras,BA
1914,Candeal,BA
1915,Candeias,BA
1916,Candiba,BA
1917,Cândido Sales,BA
1918,Cansanção,BA
1919,Canudos,BA
1920,Capela do Alto Alegre,BA
1921,Capim Grosso,BA
1922,Caraíbas,BA
1923,Caravelas,BA
1924,Cardeal da Silva,BA
1925,Carinhanha,BA
1926,Casa Nova,BA
1927,Castro Alves,BA
1928,Catolândia,BA
1929,Catu,BA
1930,Caturama,BA
1931,Central,BA
1932,Chorrochó,BA
1933,Cícero Dantas,BA
1934,Cipó,BA
1935,Coaraci,BA
1936,Cocos,BA
1937,Conceição da Feira,BA
1938,Conceição do Almeida,BA
1939,Conceição do Coité,BA
1940,Conceição do Jacuípe,BA
1941,Conde,BA
1942,Condeúba,BA
1943,Contendas do Sincorá,BA
1944,Coração de Maria,BA
1945,Cordeiros,BA
1946,Coribe,BA
1947,Coronel João Sá,BA
1948,Correntina,BA
1949,Cotegipe,BA
1950,Cravolândia,BA
1951,Crisópolis,BA
1952,Cristópolis,BA
1953,Cruz das Almas,BA
1954,Curaçá,BA
1955,Dário Meira,BA
1956,Dias d Ávila,BA
1957,Dom Basílio,BA
1958,Dom Macedo Costa,BA
1959,Elísio Medrado,BA
1960,Encruzilhada,BA
1961,Entre Rios,BA
1962,Esplanada,BA
1963,Euclides da Cunha,BA
1964,Eunápolis,BA
1965,Fátima,BA
1966,Feira da Mata,BA
1967,Feira de Santana,BA
1968,Filadélfia,BA
1969,Firmino Alves,BA
1970,Floresta Azul,BA
1971,Formosa do Rio Preto,BA
1972,Gandu,BA
1973,Gavião,BA
1974,Gentio do Ouro,BA
1975,Glória,BA
1976,Gongogi,BA
1977,Governador Mangabeira,BA
1978,Guajeru,BA
1979,Guanambi,BA
1980,Guaratinga,BA
1981,Heliópolis,BA
1982,Iaçu,BA
1983,Ibiassucê,BA
1984,Ibicaraí,BA
1985,Ibicoara,BA
1986,Ibicuí,BA
1987,Ibipeba,BA
1988,Ibipitanga,BA
1989,Ibiquera,BA
1990,Ibirapitanga,BA
1991,Ibirapuã,BA
1992,Ibirataia,BA
1993,Ibitiara,BA
1994,Ibititá,BA
1995,Ibotirama,BA
1996,Ichu,BA
1997,Igaporã,BA
1998,Igrapiúna,BA
1999,Iguaí,BA
2000,Ilhéus,BA
2001,Inhambupe,BA
2002,Ipecaetá,BA
2003,Ipiaú,BA
2004,Ipirá,BA
2005,Ipupiara,BA
2006,Irajuba,BA
2007,Iramaia,BA
2008,Iraquara,BA
2009,Irará,BA
2010,Irecê,BA
2011,Itabela,BA
2012,Itaberaba,BA
2013,Itabuna,BA
2014,Itacaré,BA
2015,Itaeté,BA
2016,Itagi,BA
2017,Itagibá,BA
2018,Itagimirim,BA
2019,Itaguaçu da Bahia,BA
2020,Itaju do Colônia,BA
2021,Itajuípe,BA
2022,Itamaraju,BA
2023,Itamari,BA
2024,Itambé,BA
2025,Itanagra,BA
2026,Itanhém,BA
2027,Itaparica,BA
2028,Itapé,BA
2029,Itapebi,BA
2030,Itapetinga,BA
2031,Itapicuru,BA
2032,Itapitanga,BA
2033,Itaquara,BA
2034,Itarantim,BA
2035,Itatim,BA
2036,Itiruçu,BA
2037,Itiúba,BA
2038,Itororó,BA
2039,Ituaçu,BA
2040,Ituberá,BA
2041,Iuiú,BA
2042,Jaborandi,BA
2043,Jacaraci,BA
2044,Jacobina,BA
2045,Jaguaquara,BA
2046,Jaguarari,BA
2047,Jaguaripe,BA
2048,Jandaíra,BA
2049,Jequié,BA
2050,Jeremoabo,BA
2051,Jiquiriçá,BA
2052,Jitaúna,BA
2053,João Dourado,BA
2054,Juazeiro,BA
2055,Jucuruçu,BA
2056,Jussara,BA
2057,Jussari,BA
2058,Jussiape,BA
2059,Lafaiete Coutinho,BA
2060,Lagoa Real,BA
2061,Laje,BA
2062,Lajedão,BA
2063,Lajedinho,BA
2064,Lajedo do Tabocal,BA
2065,Lamarão,BA
2066,Lapão,BA
2067,Lauro de Freitas,BA
2068,Lençóis,BA
2069,Licínio de Almeida,BA
2070,Livramento de Nossa Senhora,BA
2071,Luís Eduardo Magalhães,BA
2072,Macajuba,BA
2073,Macarani,BA
2074,Macaúbas,BA
2075,Macururé,BA
2076,Madre de Deus,BA
2077,Maetinga,BA
2078,Maiquinique,BA
2079,Mairi,BA
2080,Malhada,BA
2081,Malhada de Pedras,BA
2082,Manoel Vitorino,BA
2083,Mansidão,BA
2084,Maracás,BA
2085,Maragogipe,BA
2086,Maraú,BA
2087,Marcionílio Souza,BA
2088,Mascote,BA
2089,Mata de São João,BA
2090,Matina,BA
2091,Medeiros Neto,BA
2092,Miguel Calmon,BA
2093,Milagres,BA
2094,Mirangaba,BA
2095,Mirante,BA
2096,Monte Santo,BA
2097,Morpará,BA
2098,Morro do Chapéu,BA
2099,Mortugaba,BA
2100,Mucugê,BA
2101,Mucuri,BA
2102,Mulungu do Morro,BA
2103,Mundo Novo,BA
2104,Muniz Ferreira,BA
2105,Muquém de São Francisco,BA
2106,Muritiba,BA
2107,Mutuípe,BA
2108,Nazaré,BA
2109,Nilo Peçanha,BA
2110,Nordestina,BA
2111,Nova Canaã,BA
2112,Nova Fátima,BA
2113,Nova Ibiá,BA
